row_id,content,theme,sentiment_word,sentiment_anls
4823,呆久了会起球，不像是羊毛的,,久;,0;
4824,拉级拉级不符合要求少了整整5G,,,
4825,挺好的，是正品，清楚，三星品质就是好[追评],,挺好;正品;清楚;好;,1;1;1;1;
4826,给朋友有买的，手感不错，用一段时间再说,手感;,不错;,1;
4827,坏得快，煮蛋后容器黑乎乎的，很不卫生！,煮蛋;,坏;快;,-1;1;
4828,review AVP test,,,
4829,东西是不错的，没有任何问题。但是现在亚马逊合作的物流连路都不认识，开了一辆水暖维修的送货三轮车，还在这埋怨我没有指明地方。,物流;,不错;,1;
4830,头巾一般般了。,,一般般;,0;
4831,保温效果不是很理想，12个小时后水就可以直接饮用无障碍了，本以为可以保温更长时间,保温;,可以;可以;,1;1;
4832,满意 用起效果很好,效果;,满意;很好;,1;1;
4833,看他画的支架的长度是很长的，但是买回来发现这个线的长度确实有点捉急。好像手臂的长度都比这个长，感觉还是用手比较合适！所以，如果你想在办工桌上看电影的话，可以购买（感觉质量还可以）。但是你想躺在床上看电影这个长度就算了吧,感觉;购买;质量;,很长;长;合适;可以;还可以;,1;1;1;1;1;
4834,买3盏2盏有坏的，到现在都没处理好，就说他们的灯没质量问题，我装上就是一闪一闪的。还不知道怎么解救！,处理;灯;,坏;好;,-1;1;
4835,吗的～没一点用～～,,,
4836,上网很稳定，但一直不能进行离线下载，据说要把固件版本换掉。,上网;版本;,稳定;,1;
4837,可以，用了，很好用哦,,可以;很好;,1;1;
4838,还可以吧就是有点短了,,还可以;短;,1;-1;
4839,定型效果不错，使用不错,定型效果;使用;,不错;不错;,1;1;
4840,还可以，味道不太喜欢,味道;,还可以;喜欢;,1;1;
4841,因为之前用过一次效果提高挺好 而且amazon比专柜便宜好多 所以毫不犹豫的下单了 到手后觉得包装有点旧 味道跟专柜是一样的 但是专柜买的液体比较粘稠 这个液体有点稀 而且用完感觉脸有点刺痛 是因为产地不一样？,专柜;液体;,挺好;便宜;旧;粘稠;刺痛;,1;1;-1;-1;-1;
4842,配合同系列其他产品一起用，似乎好像有点美白效果,,,
4843,太厚了，不好,,厚;不好;,0;-1;
4844,还行，安装也不错,安装;,还行;不错;,1;1;
4845,含糖量高，咖啡粉并没有很多，味道太淡了，不会回购。,含糖量;味道;,高;没有很多;淡;,1;-1;-1;
4846,冷冻快  制冷效果好,冷冻;制冷效果;,快;好;,1;1;
4847,拆开竟然发现被打开过，刷子格里面空的没刷子，找遍盒子也没有，还得单买刷子，亚马逊也不省心了，烦心！,刷子;盒子;亚马逊;,省心;烦心;,1;-1;
4848,充电有点慢！其他都没什么问题,,慢;,-1;
4849,价格很便宜，而且外观非常漂亮！我的EC1260完美兼容~连接移动电源也能使用。还可以用手机登陆路由的设置界面设置。很方便~速度还是挺快，肯定没法跟大的3G路由速度比~有一点削减。不过还是很好！！！,价格;外观;速度;速度;,便宜;漂亮;还可以;方便;挺快;很好;,1;1;1;1;1;1;
4850,味道闻起来似乎有些淡，猫咪吃起来还行吧,吃起来;,淡;还行;,-1;1;
4851,发货速度奇慢，好多天都没出武汉，然后让客服改一下收货地址，客服还说改成功了，最后还是送错了，差评,发货速度;,奇慢;差评;,1;-1;
4852,太难吃了,,难吃;,-1;
4853,不错，家用刚刚好，制冷也不错,制冷;,不错;好;不错;,1;1;1;
4854,很方便！帮同事买的！还煮鸡蛋带下来我们吃了的！！！！！,煮鸡蛋;,方便;,1;
4855,还好吧，双出水有点忽悠。。。。。。。,,还好;忽悠;,1;-1;
4856,老品牌值得信赖，，，,老品牌;,值得;信赖;,1;1;
4857,其实还没用过这空调，希望好吧,,好;,1;
4858,是否健康岁的老妇看见了斯蒂芬,,健康;,1;
4859,质量太差！声音太小、蓝牙连接不上。山寨版也就这样,质量;,太差;,-1;
4860,很不错，效果好,效果;,不错;好;,1;1;
4861,电池不耐用，转盘经常失灵，质量比较差了,电池;质量;,不耐用;失灵;差;,-1;-1;-1;
4862,垃圾 一个 还没用就坏了根本夹不住抹布 一颗心都不想给,抹布;,垃圾;坏;,-1;-1;
4863,一个字  慢的要死,,慢;,-1;
4864,是真品，是真品,,真品;真品;,1;1;
4865,东西不错，暂时没有发现确点,东西;,不错;,1;
4866,一直在用的还是挺不错的,,,
4867,这一颗星完全是给冰箱的！送货的人的态度跟狗屁一样！态度简直太差咯！,态度;,太差;,-1;
4868,还可以啊，用的也可以。先试试,,还可以;可以;,1;1;
4869,不错，价格也波动，价格适中，32就够用,价格;价格;,不错;适中;够用;,1;0;1;
4870,什么垃圾电脑，开机都开不了,,垃圾;,-1;
4871,还没有用，但是连个封口的都没有，一打开就有一大坨在外面。,,,
4872,发货极慢，11月17日下单，12月2日才到。,发货;,,
4873,不好，到家后打开包装都碎了,包装;,不好;碎;,-1;-1;
4874,应该买水的吧，好像太油了。按头比较新颖哦，一边是关一边是开,,,
4875,漂亮，好吃，价格贵，。,价格;,漂亮;好吃;贵;,1;1;-1;
4876,老妈很喜欢 颜色不错，涂抹后颜色不是很深，浅浅的一层，最不满意的是膏体会晃动，都怕它突然断了,颜色;,喜欢;不错;很深;不满意;晃动;,1;1;-1;-1;-1;
4877,梳子底部有划痕啊啊啊！！！而且很严重啊啊啊！！！想不出来为什么底部会有这么严重的划痕简直像是在砂纸上摩擦过啊难道是别人的退货……头一次在亚马逊遇到这么不愉快的购物经历，也没多少钱，将就着用吧。,底部;购物经历;,有划痕;严重;严重;不愉快;将就;,-1;-1;-1;-1;-1;
4878,很好，很快就蒸熟了，耐用度有待验证,,很好;很快;,1;1;
4879,太干了；皮肤都感觉没喝到水,皮肤;感觉;,干;,-1;
4880,亚马逊说有60W，但只有50W。其他的都还不错,,不错;,1;
4881,手机壳和指环扣均是塑料的 与产品描述符合相差太大 不满意 差评 建议大家不要上当受骗,手机壳;,不满意;差评;,-1;-1;
4882,不好用，拖地挤水的把手会松开弹出，十分不好用，,,不好用;不好用;,-1;-1;
4883,给朋友订的，还没用，用后评论,,,
4884,电视外观大气，色彩也可以！就是客服服务是怎么回事，本来很心仪，31号要拍，咨询问题很久才回答，半夜了实在等不了尊贵的客服解答，就想先睡觉，第二天再拍。第二天早上六点准备拍，一看价格上涨200元。按理说东西也算物超所值，可是就因为客服问题让我多花200还是感觉很吃亏。可家里又急需，也喜欢，只能多花钱！真是无语！,外观;色彩;问题;感觉;,大气;可以;很久;物超所值;吃亏;喜欢;无语;,1;1;-1;1;-1;1;-1;
4885,制暖强劲，电辅热智能关闭，三菱压缩机，超值的变频空调，房间温度恒定，室外机噪音小。美中不足，最小风也挺大，29分贝，在空调下方还有点哒哒声，这些细节厂家还要改进，可能这个1.5匹适合大房间，我这个小房间才10平方吧。,,超值;美中不足;挺大;,1;0;1;
4886,鞋的质量太次了！穿了不到半个月就坏了,质量;,坏;,-1;
4887,只有62g大骗子。。,,,
4888,什么鬼垃圾啊！机子破旧还有蜘蛛网，冰晶也没配！！！,机子;,垃圾;破旧;,-1;-1;
4889,这么大老远就不知道用东西填充紧凑了再发货。,,,
4890,东西十分不怎么样，很劣质,,不怎么样;劣质;,-1;-1;
4891,郑教授的讲解是蛮专业的，但没有完整的示范，孩子不一定喜欢，但家长看后，对指导孩子练习会有帮助。,,专业;完整;喜欢;有帮助;,1;1;1;1;
4892,很满意，安装师傅都说高大上，一看就是好机器[追评],安装师傅;,满意;好;,1;1;
4893,14年10月买的，有6片14年11月过期，余下几片15年4月过期…,,过期;过期;,-1;-1;
4894,大小正合适，就是填充物有好多硬结，算是对得起这个价格，上面还是要加层褥子……,大小;,正合适;对得起;,1;1;
4895,纸有点薄，不如之前买的别的牌子的价钱都差不多啊！,价钱;,薄;差不多;,0;0;
4896,差评，快递成了慢递，收到货下面门都是掉的，售后也不给力，实在是寄来寄去太麻烦，自认倒霉，,售后;,差评;慢;不给力;麻烦;,-1;-1;-1;-1;
4897,挺好的，还没搬到新家。因为太大了就先放床上看看。客服态度很好，很耐心,客服态度;,挺好;很好;耐心;,1;1;1;
4898,实物比图片好看。挺能装的，空间分割也很合理。但是背带上没有肩垫，背上很重。挂伞车上有个硬伤，娃一起来车就后翻。那个隔尿垫也是个鸡肋，完全不防水，吸水性和渗水性倒是杠杠的！,图片;隔尿垫;,好看;合理;很重;鸡肋;杠杠的;,1;1;-1;-1;1;
4899,摆的 不用看 值就好...,,好;,1;
4900,视觉效果很好，音响效果也很nice，很喜欢,视觉效果;音响效果;,很好;nice;喜欢;,1;1;1;
4901,买了两次了，比一般蟑螂药有效，专门灭那种小蟑螂的。,药;,一般;有效;,0;1;
4902,包装很好，就是本来隔天到的送货员却推迟了一天。还没用，不过应该是正品，比超市实惠,包装;,很好;正品;实惠;,1;1;1;
4903,挺好的，和照片一样,,挺好;,1;
4904,本来是两处很小的划痕&hellip;&hellip;现在划痕没了，左前挡似乎毁了,,很小;,1;
4905,很差呀，桌面就开裂了,,很差;,-1;
4906,尼阻很差，确实很差，真的很差。菜鸟玩玩就差不多了，拍片的话，真是会让你着急的。不过价格便宜，只能买到这样的货了，一分钱一分货吧。,,很差;很差;很差;差不多;着急;,-1;-1;-1;0;-1;
4907,不错，价位便宜，画面很清晰。,价位;画面;,不错;便宜;清晰;,1;1;1;
4908,比商场买的要很轻，睡得到舒服，性价比高,性价比;,很轻;舒服;高;,1;1;1;
4909,只用了一周 美白效果还没有看到，但是精华用过之后脸真的不油，意外的控油效果,美白效果;,不油;,1;
4910,比较低比较低，划算比较低比较低，划算,,低;低;划算;低;低;划算;,-1;-1;1;-1;-1;1;
4911,很好的空调，物流很快，安装仔细，送货到楼上，满意的一次购物。出风凉快。,物流;安装;购物;,很好;很快;仔细;满意;凉快;,1;1;1;1;1;
4912,很一般 数据同步有问题 已退货,数据;,一般;有问题;,0;-1;
4913,好用，头发没有那么干了,,好用;干;,1;-1;
4914,失望，康佳越来越不行了，买回家一个月都没到就出问题了，真是无语,康佳;,失望;不行了;无语;,-1;0;-1;
4915,一般，戴久了耳朵会疼,,一般;久;疼;,0;0;-1;
4916,坏了一瓶，换来换去麻烦，就不换了，其他还可以，就是2017年就过期了，感觉不好,换来换去;,坏;麻烦;还可以;过期;,-1;-1;1;-1;
4917,不错，挺好[追评]不错，客服态度也挺好的，本来钢化膜自己贴坏了，联系了下客服，马上就给再发一个！手机用了好几天了，真心好用，功能比其他的多多了,客服态度;,不错;挺好;不错;挺好;好;好用;,1;1;1;1;1;1;
4918,不错，实惠，价格便宜，买空调还送精油，物流配送速度快，服务态度好，售后安装也不错，机器不错，外观大气,服务态度;售后安装;机器;外观;,不错;实惠;好;不错;不错;大气;,1;1;1;1;1;1;
4919,，手环4天就没电了,,,
4920,但是切面包又不少碎屑飞出来，据说贵的面包刀就是没有。这个不能怪厂家，毕竟价格便宜。,,不少;贵;,1;-1;
4921,用着挺好的，去年一样时间买的，一样的钱只能买16G,用着;,挺好;,1;
4922,保湿效果还可以，就是比较黏，涂完睡觉可能不适合,保湿效果;,还可以;,1;
4923,有点夹不住，质地比较柔软,质地;,柔软;,1;
4924,使用中，稍微觉得有点压鼻梁，其他还好,,还好;,1;
4925,物流很快，照相比红米强多了,物流;,很快;,1;
4926,懒，不常用，看不出明显效果。,效果;,不常用;看不出;明显;,-1;-1;0;
4927,很满意的一次购物，实物跟图片相符，谢谢客服的耐心讲解,购物;图片;讲解;,满意;相符;耐心;,1;1;1;
4928,味道很好闻，淡淡的柠檬香味，买来是护理家里的皮沙发的，用了后感觉沙发皮子很亮，很喜欢,味道;,很好;淡淡的;喜欢;,1;1;1;
4929,中國不是一個神話發達的民族，但是相關的書籍也確實太少。記得很早以前看過一本，不記得名字了。這本書填補了空白，很難得，值得收藏。,,太少;值得;,-1;1;
4930,以为价格高好。结果垃圾。充满电最多用一个手机。同事们*的比这个好多了。起步充两个手机。商家是骗子。！,价格;结果;,高;好;垃圾;,1;1;-1;
4931,底座看着挺廉价的，其他还行,看着;,廉价;还行;,1;1;
4932,老人用，屏幕大小正合适。铃声大，通话质量好老人特满意。物流快，服务好老人很高兴。,屏幕大小;铃声;通话质量;物流;服务;,正合适;好;满意;快;好;,1;1;1;1;1;
4933,给妈妈用的，很实惠,,实惠;,1;
4934,给妈妈买的，这次喝没有以前喝的那种皮肤突然不干了的效果，这个还比较贵，还是喝回fancl粉剂的胶原蛋白了。,皮肤;,突然;不干;贵;,1;1;-1;
4935,还没试用，感觉不错,感觉;,不错;,1;
4936,用了很久来评的，还行，如果一次裁的太厚会把纸裁坏.,,很久;还行;,-1;1;
4937,确定是假的，用惯了美即的面膜，但这个一打开就感觉不对，特别薄，用了两片有点过敏，以前用的美即从来都没过敏的,感觉;,假;美;不对;薄;过敏;美;没过敏;,-1;1;-1;0;-1;1;1;
4938,比在实体店便宜多了，下次还会再来的。,实体店;,便宜;,1;
4939,线够长,线;,够长;,-1;
4940,收到已经拆封过，还贴了“套装勿拆”的胶带，让人不得不怀疑是别人退换货的产品。,胶带;,拆封过;,-1;
4941,&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;,,,
4942,我所购双立人炊具5件套37830-000礼盒装感觉货不对板,货;,不对;,-1;
4943,不好，不吸汗,,不好;,-1;
4944,试用过了，质量还是可以的，就是才29.8,质量;,可以;,1;
4945,安装师傅说插座面板太薄了，里面的铜片也很薄，说我买的东西不好。而且他们说真正的德力西不应该这质量。,安装师傅;面板;东西;,太薄;很薄;不好;,0;-1;-1;
4946,我在莲卡佛化妆品买的，然后收到了三无产品，联系了你们，你们坚称说是从美国直接进货过来的，商品信息已经写明了产地美国了，那我反问你，产地美国的东西放到中国专柜上卖，产地就变中国的了？商品上面有效期什么的都没有，然后我查了下批号，是2010年的货。,,,
4947,我，不应该买它的，这是美黑产品?,,,
4948,老牌子了，值得拥有,,值得;,1;
4949,机子机身挺重的，颜色看过去也很上档次，榨了苹果雪梨汁，出汁快，而且渣很干，用手捏，捏不出水分的，榨出的果汁口感也很好，汁渣分离，确实是一款不错的榨汁机，榨出的果汁儿子很喜欢喝，再也不用担心看到儿子拿着一小片苹果吃个十分钟的样子了???,机身;,挺重;上档次;快;渣;很干;很好;不错;喜欢;,1;1;1;-1;-1;1;1;1;
4950,是挺滋润 易摸开 味道也还可以,味道;,滋润;还可以;,1;1;
4951,相当安静的空调，压缩机启动得也很快，30秒之内就动了。不过感觉制冷没以前的老机给力。第一次买志高（准确说第一次买国产空调）。让我们看看10年后它的使用情况吧。吐槽一下，志高能不能自信点?品牌压缩机，到底是哪个品牌呢？应该要明确告知才是。,启动;,安静;很快;给力;高;准确;,1;1;1;1;1;
4952,给妹妹买的，目前没有问题，用后追评,,没有问题;,-1;
4953,外包转西撇 有点晚歪的感觉,,,
4954,总体还行，但是味道稍微不习惯。,总体;味道;,还行;,1;
4955,还可以。就是椅子把手的设计不太好看，把手不包布会更好看。,设计;,还可以;不太好;更好;,1;-1;1;
4956,开始电流声很大，之后无法开机。,,很大;,1;
4957,气味浓烈，久久不散，呛人…,气味;,浓烈;,1;
4958,加浓版花露水加痱子粉的味道,,,
4959,这次买的鞋子 很不舒服 左脚在里面很疼 做工有点太次了 让我怎么相信 有点小失望,鞋子;做工;,不舒服;很疼;失望;,-1;-1;-1;
4960,不好用<br/>,,不好用;,-1;
4961,效率，物流速度快，安装两位师傅人非常不错，安装快很专业，零费用，满分。,效率;物流速度;安装;,快;不错;快;专业;满分;,1;1;1;1;1;
4962,挺好的，服务态度也很好。,服务态度;,挺好;很好;,1;1;
4963,给朋友买的  都说不错  360手机可以的,360手机;,不错;可以;,1;1;
4964,很满意。不错的服务&hellip;&hellip;,,满意;不错;,1;1;
4965,还好，味道挺不错的啊啊,,还好;,1;
4966,的确失望，失败的购物啊,购物;,失望;失败;,-1;-1;
4967,做工还行，就是质量有问题，明明说是不锈钢的可是用吸铁石能吸住。,做工;质量;,还行;有问题;,1;-1;
4968,老年人用挺合适,,合适;,1;
4969,给妈妈买的，不知道怎么样。[追评],,,
4970,很垃圾。，。。真的垃圾。。。插头特别松。。。插上去都会掉！,,垃圾;垃圾;,-1;-1;
4971,外观不错，网络断断续续，时好时坏，,外观;网络;,不错;时好时坏;,1;-1;
4972,四周不贴合,,不贴合;,-1;
4973,电热毯热的很快，尺寸宽度很大，基本上睡不到冷的地方了，包装质量都很好。,质量;,很快;很大;很好;,1;1;1;
4974,用了几天才来评价  小米 不错的！！,,不错;,1;
4975,给亲戚买的，挺满意！,,满意;,1;
4976,有点不太灵活，是个体力活!,,,
4977,缺点：面料不是全棉，被套不那么贴被子，会跑，很恼火，不静音！优点：1100g的充绒量一条被子晚上足够，很暖和，蓬松度还行，摸起来绒还行！878买的，总的来的说，性价比还是有的,性价比;,静音;足够;还行;还行;,1;1;1;1;
4978,刚收到，估计质量还可以吧！,质量;,还可以;,1;
4979,香港寄过来的，外面塑料膜完好的，里面的盒子纸内层却撕开过，是不是正品可想而知。所幸客服态度好，给退就算了，9号申请，13号同意退货，都过了20多天了还没人取货，本来买到假货就算了，退个货还这么难，最终还是自己费了好大劲找到快递电话，催才来，还说退货单丢了，要补。本来不想发牢骚，但这亚马逊的购物体验也太差了。一颗星我都不想给。,客服态度;购物体验;,完好;好;假货;费;好大;太差;,1;1;-1;-1;-1;-1;
4980,还没充就没电了。电量是虚的,,,
4981,有点发黄，生锈&hellip;&hellip;,,发黄;,-1;
4982,给老婆买的，价钱便宜，还不错,价钱;,便宜;不错;,1;1;
4983,退了。                         ,,,
4984,振动的非常厉害，手握时，感觉触电,,厉害;,1;
4985,看不懂。,,看不懂;,-1;
4986,还可以，没照片那么好看,,还可以;,1;
4987,第二次用，中间的塑料借口裂了&hellip;&hellip;,,裂;,-1;
4988,挺好的，就是电源线太短了,电源线;,挺好;太短;,1;-1;
4989,质量太差了，收到货一看皮都掉了一块,质量;,太差;,-1;
4990,这张卡用着比较一般才2个多星期就坏了，哎，这是目前为止在京东买的比较失败的一件,用着;,一般;坏;失败;,0;-1;-1;
4991,和日本买的真心不一样 这个要晕妆,,晕妆;,-1;
4992,挺好的，两个人都够用，租房首选[追评],,挺好;够用;,1;1;
4993,一大本，质量不错，价格超值！,质量;价格;,不错;超值;,1;1;
4994,试用了几天，效果好也够用了，比门店要便宜1000，第一次京东买东西，快递员也给力一人背进来的，给你们点赞,效果;,好;够用;便宜;给力;点赞;,1;1;1;1;1;
4995,引用一下别人说过的话：“和图片完全不一样，发来的是个丑不垃圾的绿面的称。。。严重影响心情”，包装被拆过，可能是别人因为颜色不对退的货，包装内没有说明书。有些功能不知道怎么用，还在摸索中。退货麻烦，就只能收了。看来我得好好考虑一下以后是不是要在京东购物了。,颜色;退货;购物;,丑;垃圾;严重;拆过;不对;麻烦;,-1;-1;-1;-1;-1;-1;
4996,很好用 经济实惠 物流特快 服务态度也好 棒棒哒 还会继续选择京东哒,物流;服务态度;京东;,很好;经济;实惠;也好;棒棒哒;,1;1;1;1;1;
4997,真的很好，非常满意，一直信赖京东购物，京东快递速度杠杠的，质量有保证的,京东;快递速度;质量;,很好;满意;信赖;杠杠的;保证;,1;1;1;1;1;
4998,邮政的物流比其他快递公司慢一倍都不止！别家三四天送到手了，邮政要一个多星期！,物流;快递公司;,慢;,-1;
4999,试用了一下，声音确实小，没想象中的那么大，全自动不用人守着，就是水管接头比墙洞大，只能拖到洗手间才能接水管，是台好洗衣机[追评],洗衣机;,好;,1;
5000,说得过去，但五星酒店不可能用这么差的浴巾，基本对得起这个价格,,说得过去;差;对得起;,0;-1;1;
5001,质量很一般，一分钱一分货。,质量;,一般;,0;
5002,很好，前天就送到了，今天来安装的，总体满意，用了优惠券后性价比高的！！,总体;性价比;,很好;满意;高;,1;1;1;
5003,手指头都比它大，效果不明显！,效果;,不明显;,0;
5004,非常不满意。快递太慢了。到货两天了还没给我送到家。然后就直接扔到一个小卖部也不打电话通知我。我接货的时候。冰袋全部都化成热水了，肉也都化了。。这是在京东最不满意的一次购物。一颗星都不想给。,快递;肉;京东;购物;,不满意;不满意;,-1;-1;
5005,不吸水，毛巾小,,,
5006,很大的头黄色的 应该没有漂白,,很大;,1;
5007,视觉很好，够大够气派[追评],,很好;够大;,1;1;
5008,给母亲买的，每天早晨吃鸡蛋很方便,鸡蛋;,方便;,1;
5009,什么进口，我看亚马逊上进口的化妆品多半是假货，从外包装到里面的霜都显得质量很差！,质量;,假货;很差;,-1;-1;
5010,给妈妈买的，特喜欢。物流特快晚上下单第二天早上就到了,物流;,喜欢;,1;
5011,赠品，不作评价,,,
5012,冷藏能力差，猪肉1天多就不行了。,,不行了;,0;
5013,不解释 不好,,不好;,-1;
5014,看電視的時候當零食最好了！,,最好;,1;
5015,很满意，质量很不错，和商家描述的是一样的，开始总担心质量不好，收到货，终于放心了，物流很快，包装很好,质量;质量;物流;包装;,满意;不错;不好;放心;很快;很好;,1;1;-1;1;1;1;
5016,摸起来偏薄，还没用.,摸起来;,偏薄;,-1;
5017,比物美贵，不值得在这买了,物美;,贵;值得;,-1;1;
5018,写的比较细致明白。,,细致;,1;
5019,一直都有用，喜欢的味道，只是不持久,,有用;喜欢;不持久;,1;1;-1;
5020,膜有瑕疵，在边的位置有个地方贴不紧,,瑕疵;,-1;
5021,?。?。?。,,,
5022,电池续航: 新手机还没用   应该可以 运行速度: 运行挺快 拍照效果: 拍照效果挺好 显示效果: 色彩好  像素也好 总结: 值得拥有[追评],运行;效果;色彩;像素;,可以;挺快;挺好;好;也好;值得;,1;1;1;1;1;1;
5023,老妈用的还行，也不卡，挺漂亮的。,,还行;不卡;漂亮;,1;1;1;
5024,包装盒上写附送的卷笔刀和毛笔都没有送,,,
5025,不准 用用后扔了 也不贵想买买吧,,不准;不贵;,-1;1;
5026,指示灯上全是灰尘，塑料壳上全是划痕，带子上还有污点。,塑料壳;,,
5027,还可以，，,,还可以;,1;
5028,东西还行就是好贵好贵的噢,东西;,还行;,1;
5029,书很好，插图也很精美，纸张是那种铜板纸。不过就是快递过程中把封面弄皱了。。。,书;纸张;,很好;精美;,1;1;
5030,买了好几次了，不过这次真心不怎么样，7星的，品相和以前的完全两样，感觉像5星的差不多！很多大叶子，不像之前买的嫩芽很多。,,好;不怎么样;差不多;很多;很多;,1;-1;0;1;1;
5031,暂时不觉得有什么效果。送的另外一条为什么是三角的？？？,,,
5032,担心网上买的质量，收到后很满意！性价比高！比在店里买的划算多了。,质量;性价比;,满意;高;划算;,1;1;1;
5033,卖方服务意识太差了。我以前是购买时，快递不送货上门，通知卖家后，客服会协助更换快递公司再送货上门，可如今的卖家就没有了服务意识了。,快递;快递公司;卖家;,太差;,-1;
5034,质量太烂了，根本不管用 还磨耳朵,质量;,不管用;,-1;
5035,买到冰箱里的灯就是坏的，海尔品质下将了。。。。。,灯;,坏;,-1;
5036,用了之后不舒服，也有点油,,不舒服;有点油;,-1;-1;
5037,价格合理，外观不错，华为品牌,外观;,不错;,1;
5038,做工粗糙。贵了点,做工;,粗糙;贵;,-1;-1;
5039,感觉酒纯，度数高，还可以。,酒;度数;,高;还可以;,1;1;
5040,价格虽然不便宜，但是质量还可以。充电很快。传数据也一样。,价格;质量;充电;数据;,不便宜;还可以;很快;,-1;1;1;
5041,根本不是碳化竹席，掉色严重，还有不少毛刺，没有合格证及时厂家信息，就是地摊货！,掉色;,严重;不少;及时;地摊货;,-1;1;1;-1;
5042,试用了两周后再来评价的，耗电大概一至两度一天。装东西的空间很大。之前买的海尔制冷的老结冰，现在换了这个都蛮好的,耗电;空间;,很大;蛮好;,1;1;
5043,说难闻 不是矫形。。。又腥又难闻。就像过期了的味道，像油放坏了。涂上没有舒缓的感觉，个人感觉还有点小刺激。。。涂脚了,,难闻;难闻;过期;,-1;-1;-1;
5044,现实和网上一样到货看了一下挺好值得购买,购买;,挺好;值得;,1;1;
5045,快递太慢了 到了也没给我打电话,快递;,,
5046,是正品，可就是也太小了吧，厂家能不能稍微做大点。,,正品;,1;
5047,需要额外买适配器，十分不方便，耗电量十分厉害，1天就全没电了,,不方便;厉害;,-1;1;
5048,超级神速 十几小时就送到了 39买的 配合按摩油用 2个三毫升也能用好多次,,神速;能用;好;,1;1;1;
5049,东西真的不错，就是发货好慢，所以只给三星,东西;发货;,不错;好;慢;,1;1;-1;
5050,效果如何等待实践了~,,,
5051,用了几天才来评价的，手机用着流畅，屏幕清晰，照相功能也很棒，反应快，礼品送的也不少，林志玲服务，给5分。,用着;屏幕;反应;,流畅;清晰;很棒;快;不少;,1;1;1;1;1;
5052,[追评]冰箱很好用，物有所值，客服很有耐心服务好。,冰箱;服务;,很好;物有所值;耐心;好;,1;1;1;1;
5053,太大了，鱼儿吃不下，掰碎了，也不爱吃，还好博美犬还爱吃，改狗粮了,,不爱吃;还好;爱吃;,-1;1;1;
5054,虽说是全脂的，但是喝在嘴里感觉很淡，没我2年前在JD上买的也是90一箱的（1L*12）的好喝,感觉;,很淡;,-1;
5055,不满意，手机待机不行，只能待半天就没电啦！,,不满意;不行;,-1;-1;
5056,怕孩子带口罩憋闷，特意买了带呼吸阀的这种，可是打开包装一看，有上当受骗的感觉，呼吸阀处似乎什么都没有，直接漏几个窟窿，那带着直接呼吸外面的空气呀，没有什么用，今天雾霾还是觉得不带了,口罩;雾;觉得;,憋闷;漏;,1;-1;
5057,已经安装好了 希望一切正常！,安装;,好;,1;
5058,味太难闻了 我家狗够讨厌,,难闻;讨厌;,-1;-1;
5059,物流速度挺快，还没用，看包装还不错，应该还好吧,物流速度;包装;,挺快;不错;还好;,1;1;1;
5060,物流是我见过最差点，质量差我是有心里准备的毕竟便宜,物流;质量;,差;便宜;,-1;1;
5061,不说产品质量如何，发货三次才搞对尺寸，客服态度差，不承认错误，还找各种托辞，最可耻的是说如果给好评，退我十元。说这么多只是为了让大家在购买的时候多多考虑，我本人不建议在他家购买,客服态度;,差;可耻;好评;,-1;-1;1;
5062,不错，支持正版！ 喜欢的科幻世界，希望坚持！,,不错;正版;喜欢;,1;1;1;
5063,结果全是白色的，至少应该注明嘛！不高兴,,不高兴;,-1;
5064,质量还好，香气十足,质量;香气;,还好;十足;,1;1;
5065,很舒服，也没有味道，很喜欢,,舒服;喜欢;,1;1;
5066,商品邮来，按键不能正常使用,使用;,正常;,1;
5067,作为钻石会员，从来没遇到这么垃圾的东西，刚买来的时候就觉得不对劲，拿起来特别轻，怀疑不够，但是由于包装是好的就没反馈，结果还没用两天就没有了，在找客服，现在沟通无效，139买个空瓶，****了,觉得;,垃圾;不对劲;轻;好;无效;,-1;-1;1;1;-1;
5068,只能说无语了，半天不要扣就坏了,,无语;坏;,-1;-1;
5069,还凑合吧，就是没坚持住用。希望自己呢，能健康快乐,,凑合;健康;快乐;,0;1;1;
5070,太折腾人了吧！  上京东买就是因为快  这下好了  买到个烂货  多的事情都搞出来了！  真垃圾  还不晓得换活要自己掏运费不  太失望了！,,快;烂货;垃圾;失望;,1;-1;-1;-1;
5071,在京东最不愉快的一次购物，每支都只有半瓶酒，其他的都不说了，差评，唯一的一次差评。,京东;购物;酒;,不愉快;差评;差评;,-1;-1;-1;
5072,还可以，送货快,送货;,还可以;快;,1;1;
5073,凑单品，不过也是生活刚需,,,
5074,小小的很可爱，煮起来快捷方便,煮起来;,小小的;可爱;快捷;方便;,-1;1;1;1;
5075,考虑破哦我摸,,破;,-1;
5076,本来收到的时候各方面都挺好的，颜色、设计、USB口的松紧度都挺满意的，就是充电的时候接触不良，要调整miniusb口才能充到电，还不能随便移动，不然又接触不良。今天插线充电的时候整个头掉到充电器里面去了，才用了一个月，太失望了。,各方面;设计;移动;,挺好;满意;接触不良;sb;随便;接触不良;失望;,1;1;-1;-1;-1;-1;-1;
5077,很好用 更实惠呢,,很好;实惠;,1;1;
5078,木材很细，强度很低，质量很差,强度;质量;,很低;很差;,1;-1;
5079,不错 下次买,,不错;,1;
