row_id,content,theme,sentiment_word,sentiment_anls
4159,质量差，价格有点高，螺丝锁不紧，总是动,质量;价格;,差;高;,-1;1;
4160,有臭味   但包包还可以噢,包包;,还可以;,1;
4161,组装了，感觉缺点什么，和图有点小差据,,,
4162,少两星，是给继续进步的空间，其中第一册明显笔迹特别的稚嫩，也没有什么写作技巧，但是能看出作者一直在用心的去描写法医工作。我是一个非常热爱刑侦现场的读者，感觉这本书给大家科普了很多知识，让我们更亲近的去了解法医现场工作。给2颗星星的空间继续加油吧！后面四册的内容，明显比第一册进步很大。用一主线贯穿，但是每次都在最后一章结局，其实还是有一点点突兀和仓促。,NULL;NULL;书;工作;笔迹;NULL;,很大;仓促;很多;亲近;明显;明显;,1;-1;1;1;0;0;
4163,摸上去手感很好，还没试穿呢,手感;,很好;,1;
4164,价格便宜，所以没灯配，会生锈的，各位自己考虑，我算是无所谓的了。,,,
4165,产品介绍是产地韩国，外包装上明明白白写的中国制造！！,,,
4166,书的封面很惊艳，很漂亮！ 内页字迹清晰，多数插图是彩色，但x光片显示模糊，纸张太薄了！ 有条件建议精装版吧！ 自从亚马逊99才能免邮费之后，不但价钱上涨，运输速度也是慢了不止几倍,NULL;速度;封面;纸张;字迹;显示;,漂亮;慢;惊艳;太薄;清晰;模糊;,1;-1;1;0;1;-1;
4167,东西太差坏了一小东西也不寄出真的差差差,东西;东西;,太差;坏;,-1;-1;
4168,给婆婆买的据说还不错，看见好多人买评价还不错就决定这家了,NULL;评价;,不错;不错;,1;1;
4169,不会刮伤，还可以,NULL;,还可以;,1;
4170,这次狗狗的牙齿可以有清洁的了，就是玩玩咬咬的，挺好的。,NULL;牙齿;,挺好;可以;,1;1;
4171,还没用过！！！！！！,,,
4172,女朋友穿上有点紧绷，黑色的紧绷其它颜色还好。,穿上;颜色;NULL;,紧绷;还好;紧绷;,-1;1;-1;
4173,涂上之后脸色感觉变得好了些，还挺好的，也不油~,感觉;NULL;NULL;,好;挺好;不油;,1;1;1;
4174,一盒三支 比宠物店一支八十的便宜太多 18年12月到期 这个药管用 中间我用小宠之家的滴了一次 发现味道太大了 这个没有,NULL;药;,便宜;管用;,1;1;
4175,洗了一段时间，发质没什么变化，感觉比不上二十块钱的洗发露。,,,
4176,抱着试试看的心态上周六订了这个，周一就送到了，很快。当天回去就试了试，效果真的不错，很清爽！ 只是送来的时候感觉包装太简单，一度怀疑买了假货。,NULL;效果;NULL;包装;NULL;,假货;不错;很快;简单;清爽;,-1;1;1;1;1;
4177,大家不要买这家的洗衣机，真的很垃圾，之前买台单桶的洗衣机，用了3个月电机坏了，这次买的双桶的用了一个多月，电机又坏了，商家说的好听可以免费寄电机，你们第一次给我寄的电机是单桶，可以原谅，后来和商家说清楚了，第二次还是寄个单桶的电机来，索性直接丢了浪费时间，我就想问下你们是脑残吗，自己的洗衣机的电机是那种你们自己不知道吗，真是败坏京东名声，在京东买过多次第一次差评！真是太气人了。,NULL;京东;京东;电机;电机;商家;NULL;NULL;NULL;商家;NULL;,浪费时间;败坏;过多;免费;坏;清楚;可以;气人;差评;好听;垃圾;,-1;-1;-1;1;-1;1;1;-1;-1;1;-1;
4178,一直是beats粉，亚马逊直营便宜不少，听说炫黑容易粘指纹，就买了哑光黑，很低调，满意。,NULL;NULL;NULL;亚马逊;指纹;NULL;,不少;很低;炫;便宜;容易;满意;,1;1;1;1;1;1;
4179,黑店不支持回购买回来的时候有客服交易成功了就没客服了黑店别买了买回来卖不出去他们不要谁买谁上当太黑了。。。。。。。。。。。。,,,
4180,不错，塑料做的跟金属似的，开机比较快，手机比较轻薄，孩子老人适合用！,NULL;手机;开机;,不错;轻薄;快;,1;0;1;
4181,给婆子妈买的，拿到手老公用了下，很好，想象中好特别多。确实满意，这个价格的手机。很好,NULL;NULL;NULL;,很好;好;满意;,1;1;1;
4182,还不错，用起来还可以,用起来;NULL;,还可以;不错;,1;1;
4183,不得不说真的很棒，比以前在某宝买的好太多了！质感非常好，震动也很棒，不同的频率也非常强大，老婆试过赞不绝口，一次完美的购物！,震动;NULL;NULL;NULL;质感;频率;,很棒;赞不绝口;很棒;好;好;强大;,1;1;1;1;1;1;
4184,不怎么样，一拆开包裹竟然有一颗螺丝钉掉下来，仔细一看发现靠背的螺丝全滑牙了，本想退货，想想太麻烦，只好自己去买几个大的螺丝拧紧。 还有就是四个脚也不平，后来也是自己把它磨平衡。,NULL;靠背;NULL;脚;NULL;,平衡;仔细;麻烦;不平;不怎么样;,1;1;-1;-1;-1;
4185,总体感觉还不错，就是洗过之后。老感觉头发油的比较快,感觉;头发;,不错;快;,1;1;
4186,So far so good， My friend like it.,NULL;,good;,1;
4187,怎么没有充气设备？？？？？？,,,
4188,袜子会掉毛，,,,
4189,没啥效果啊,,,
4190,盒子好像被打开过不是很满意,盒子;,不是满意;,-1;
4191,辣鸡，没用多久就坏了,NULL;,坏;,-1;
4192,不好～跟手机不贴合～周边有缝隙～,NULL;手机;,不好;不贴合;,-1;-1;
4193,日期不是很新鲜，已经过了1年了，好在保质期有5年。为了保持卫生被很多人诟病的两面4个透气孔用蓝色圆形纸贴住了。,卫生;NULL;,很多;不是很新;,1;-1;
4194,文青小资最爱，装(～o～)Y利器，附件太贵，留着装(～o～)Y用吧,NULL;NULL;,最爱;太贵;,1;-1;
4195,味道一点都不好，我么用两天，那个扣子断了！东西太贵，网友们别上当,味道;东西;,不好;太贵;,-1;-1;
4196,灯罩破损，厂家及时补齐。给好评！,厂家;NULL;,及时;好评;,1;1;
4197,跟着糖爷买的第一罐Yankee candle，结果还是很令人满意的。,,,
4198,放了一段时间才拿出来用的，没想到不保温，差评大大的差评！,NULL;,差评;,-1;
4199,是买给父母的，听说不错。,NULL;,不错;,1;
4200,有点掉毛，其余的还好吧,NULL;,还好;,1;
4201,手机壳和描述的根本不相符，孔都不对着，很差，价格还贵,NULL;描述;价格;NULL;,不对;不相符;贵;很差;,-1;-1;-1;-1;
4202,太厚啦 重量也比较重,重量;NULL;,较重;厚;,-1;0;
4203,相当好看就是不怎么硬,NULL;NULL;,好看;不怎么硬;,1;1;
4204,一如既往的清爽，值得购买,购买;NULL;,值得;清爽;,1;1;
4205,商品划痕非常严重！非常失望，虽然还没有打开用，但是我认为新的外表是最起码的。,外表;划痕;NULL;,新;严重;失望;,1;-1;-1;
4206,用了一段时间，觉得不是很好，雨天雾天穿透力不强，像看不见光的样子，怎么网站上没卖欧斯朗的夜行者呢？怀疑,觉得;样子;穿透力;,不是很好;看不见;不强;,-1;-1;-1;
4207,hhhhhhhhhhhh,,,
4208,持久性很差，味道淡。包装简陋。不要拿什么一分钱一分货的话来应付产品质量控制。抱歉原价才是你应该体现的价值，打折只是一种营销手段。保证质量是对信任的用户最基本的回应。,用户;包装;持久性;味道;,信任;简陋;很差;淡;,1;-1;-1;-1;
4209,床单和枕套有点薄，没有想象中那么厚实！被罩还可以！而且颜色和图片还是有一定的颜色误差！,枕套;NULL;被罩;,薄;没有厚实;还可以;,0;-1;1;
4210,还可以就是比预想中的短一点。衣服挺厚比较保暖，价格合适,价格;NULL;衣服;NULL;,合适;短;挺厚;还可以;,1;-1;1;1;
4211,不过对得起这个价格。,价格;,对得起;,1;
4212,日期不新鲜，18年到期，真是无语了,NULL;NULL;,无语;不新鲜;,-1;-1;
4213,之前买过的，效果没觉得，一般吧，就是怎么瓶子变小啦,NULL;,一般;,0;
4214,给你，good， very good very good。,NULL;,good;,1;
4215,不怎么样太薄了，款式也不怎么好看,款式;NULL;NULL;,不怎么好看;太薄;不怎么样;,-1;0;-1;
4216,很不错，用着还可以,NULL;用着;,不错;还可以;,1;1;
4217,感觉味道怪怪的不怎么好喝,NULL;味道;,不怎么好喝;怪怪的;,-1;-1;
4218,送朋友的，使用反馈还是晕，不是很满意,NULL;,不是满意;,-1;
4219,拿到后就读不出来，结果提示格式化，就格式化了几次才可以用!还不知道可以用多久呢！,NULL;格式化;,可以;可以;,1;1;
4220,味道好大，东西一般,味道;东西;,好大;一般;,-1;0;
4221,挺好的，也容易装，还挺结实的,NULL;NULL;NULL;,结实;挺好;容易;,1;1;1;
4222,很温和 很清爽 那段时间皮肤过敏起皮 用的这个不刺激,NULL;NULL;,温和;清爽;,1;1;
4223,不错，容量好像不够10000给3100的手机充一次就剩一格电了。,NULL;,不错;,1;
4224,开始是背封皮吸引，前几天打开书之后，我只想说，这位翻译，你的水平就这样吗还拿来出版，翻译的和小学生日记一样，而且出版社印刷的有问题，字体大小不一，几篇故事下来就好像喝白开水一样无聊至极，不知道哪里的幽默可言,字体;印刷;NULL;,大小不一;有问题;无聊;,-1;-1;-1;
4225,极度不推荐的一款显示器，可视角度非常差，稍微偏点就看不清，下单着急了,NULL;显示器;可视角度;NULL;,着急;不推荐;差;看不清;,-1;-1;-1;-1;
4226,效果跟我在商场买的一样。,,,
4227,质量实在是不敢恭维，太差劲了,质量;NULL;,不敢恭维;太差;,-1;-1;
4228,一分钱一分货吧，就这钱就这货,,,
4229,狗狗不怎么爱吃,NULL;,不怎么爱吃;,-1;
4230,书内部有几页印斜了，怎么会这样,,,
4231,我买了两个，一个小猴，一个斑马。东西样子还行，价钱不低。打开一看，一个有安装吊钩，一个就没有。幸亏我自己有，否则这一个小零件，就很折腾人。这个价钱的东西，不应该是这样粗放的。,样子;价钱;,还行;不低;,1;1;
4232,一颗星给快递的，本产品仓库在我们这，几站路都到了 ，还让我多等一天！,,,
4233,太薄了根本不是保暧内衣而是秋衣秋裤,内衣;,太薄;,0;
4234,给妈妈用的，她说发热很厉害，有时会有听不到声音的现象。,发热;,厉害;,1;
4235,不会太白，遮瑕还行，妆感没大家说的假面,NULL;,还行;,1;
4236,看前面评分差的貌似把这个当保温杯了。。。 这个杯子是单层的金属壳，传热快，会烫手，把开水放里面也会凉得快。 用了两个星期暂时还没有发现掉漆现象。,NULL;NULL;NULL;NULL;,差;快;烫手;凉;,-1;1;-1;0;
4237,他们用得是四s店外包装欺骗消费者！寄给我的是我晒得两桶照片！大家千万不要买！！,外包装;,欺骗;,-1;
4238,过敏，泛红发热，起死皮闭口，皮肤变粗糙了，现在一脸皮屑，又红又痒，退货无门！呵呵，当时说搞活动，活动价之后300块买的，现在不搞活动反而降价了，可耻！再不信宝洁这个坑货公司。,NULL;NULL;NULL;皮肤;宝洁;,痒;可耻;过敏;粗糙;坑;,-1;-1;-1;-1;-1;
4239,不错，漂亮！空调很静音！,NULL;NULL;空调;,漂亮;不错;很静;,1;1;1;
4240,2月7日生产的，还有不到三个月就过期了，虽说便宜一点，但是心里很不是滋味！,NULL;心里;NULL;,过期;不是滋味;便宜;,-1;-1;1;
4241,料子非常一般 不值这个价钱 ,价钱;料子;,不值;一般;,-1;0;
4242,用了将近一个月了，还不错，就是两边的杆一根很紧，一根很松，总是一挂东西就斜了。下面的轮子我研究了半天还是没装上，干脆就不用了，也挺方便的。杆子没有其他评论说的那么不结实，感觉还是挺结实的，挂了牛仔裤和好几件衣服都没事。总体看还是挺好的。,总体;衣服;NULL;没有，评论;NULL;感觉;,挺好;没事;不错;结实;方便;结实;,1;0;1;1;1;1;
4243,个头很大，物有所值！由于未看过原作，所以不知道印刷色彩情况。但目测色彩丰富，纸张很厚，是中国印刷的。,NULL;个头;色彩;纸张;,物有所值;很大;丰富;很厚;,1;1;1;1;
4244,吃多了会上瘾,,,
4245,不错，老牌子依旧给力,NULL;老牌子;,不错;给力;,1;1;
4246,故事内容不知所谓。买回来随手拿起一本给女儿讲故事。是关于小孩子害怕妖怪的。书中竟然编写世界上有妖怪，还能和小朋友做朋友。简直胡扯！小孩子的世界观要被毁了。 之后这套书就再也没给小孩子讲过。 和<贝贝熊一家>这种经典相比，国内某些故事书我都无力吐槽了。,NULL;NULL;内容;NULL;,无力;胡扯;不知所谓;经典;,-1;-1;-1;1;
4247,很满意，服务很周到，安装师傅很客气。,NULL;服务;安装师傅;,满意;周到;客气;,1;1;1;
4248,我在纽约和香港机场各买过一个，绝对不是一个味道，这个味道好奇怪，应该是假的，至少我收到这瓶不是真的。,NULL;,假;,-1;
4249,老实会有死机现象，好像是别用过的，在主题有别人的短信息，一个月后无意中发现，我也不知道是不是京东别人退货的或返修机又卖给我，求说法，,NULL;,老实;,1;
4250,??美的（Midea）2匹 智能除湿 静音 圆柱柜式定速冷暖空调 KFR-51LW/DY-YA400(D3),速冷;NULL;NULL;,暖;智能;静音;,1;1;1;
4251,妈的，退款到2个星期了，能把款退给我不,,,
4252,太坑人了！跟图片完全不一样、如香蕉、菠萝、炸鸡、魚、西瓜等等好多东西都没有、这商家一点诚信都没有！这样子做生意谁还敢在你们家买东西呢？,NULL;,坑人;,-1;
4253,是全新的 但2013年8月生产  算是库存货？ 暂给好评，希望橡胶件还没老化能撑得住吧。[追评],NULL;NULL;NULL;,全新;没老化;好评;,1;1;1;
4254,不错，年纪轻轻可以把redis深度内容写得这么细节，佩服。,内容;NULL;NULL;,可以;不错;佩服;,1;1;1;
4255,质量还凑合，家里人觉得还行。,质量;觉得;,凑合;还行;,0;1;
4256,可以的，物流很快，东西很好，不过小瑕疵就是车子有个门关不严是什么鬼。车身左右还不对，漏出一块白色是什么鬼。,NULL;车身;车子;NULL;东西;物流;NULL;,不过小;不对;瑕疵;可以;很好;很快;漏出;,1;-1;-1;1;1;1;-1;
4257,简单了的，性价比还行,NULL;性价比;,简单;还行;,1;1;
4258,网页说明盒子是钢化玻璃，可以入烤箱和微波炉，其实只是塑料的，网页有误导。不值,烤箱;NULL;网页;,可以;不值;有误;,1;-1;-1;
4259,帮我妈买的，说没有店里买的好用。夏天的时候效果坚持不了一天。,NULL;,没有好用;,-1;
4260,确实很薄。包装完好。配送的也很快。,包装;NULL;配送;,完好;很薄;很快;,1;-1;1;
4261,买了好几次  用了效果不错,效果;,不错;,1;
4262,真的是太大了，不好用！！！,NULL;,不好用;,-1;
4263,包装不是原盒子 里面的乳胶是破的,乳胶;,破;,-1;
4264,老是断开连接，伤心,NULL;,伤心;,-1;
4265,怀疑买到假货，虽然是亚马逊自营，但是包装粗糙有褶皱，印刷颜色不正，瓶盖一拧就坏，还不能退，真是令人生疑！,NULL;包装;颜色;瓶盖;,假货;粗糙;不正;坏;,-1;-1;-1;-1;
4266,颜色不对没那么黑，我买的是加厚的太薄了，一点不满意</br>物流像蜗牛,NULL;颜色;物流;,太薄;没不对;不满意;,0;1;-1;
4267,屁都没,,,
4268,比较滋润吧，跟价钱比较相符,NULL;价钱;,滋润;相符;,1;1;
4269,两个钩子，完全按照说明安装，最后挂上个不足1kg的塑料砧板都掉。失望！！！,塑料;NULL;,不足;失望;,-1;-1;
4270,用了一次，振动效果老婆不喜欢,效果;,不喜欢;,-1;
4271,无味，太一般,NULL;NULL;,无味;一般;,-1;0;
4272,味道不好，都不像是香水,味道;,不好;,-1;
4273,真的很好用！之前朋友买了一个，还觉得是时尚，收到用了，才真的觉得好,NULL;觉得;觉得;,很好;时尚;好;,1;1;1;
4274,长度少了10厘米，而且不够暖和！不建议购买！,NULL;,不够暖和;,-1;
4275,屏幕够大，性能不错，速度快，性价比好！京东物流给力！赞！,屏幕;性能;NULL;性价比;速度;物流;,够大;不错;赞;好;快;给力;,1;1;1;1;1;1;
4276,外观还不错，反应也挺快的，整体还可以！,外观;反应;整体;,不错;挺快;还可以;,1;1;1;
4277,快递的速度很快 打开来一看 惊呆了 我这是拿去送人的 我就想问问这事怎么解决,速度;,很快;,1;
4278,没有宣传的那么快，但是手机用好像也看不出来有多大的差别，将就着可以用吧,NULL;宣传;NULL;,将就;快;可以;,-1;1;1;
4279,垃圾，差的一塌糊涂。完全不准。放在同一个地方，一会接近0，过一会有超标报警，再过一会又恢复。完全不知道该信哪个数字。<br/>有时放在窗外通风的地方，都超标报警,NULL;NULL;NULL;NULL;NULL;,超标;差;一塌糊涂;不准;垃圾;,-1;-1;-1;-1;-1;
4280,东东不错写字很棒,东东;写字;,不错;很棒;,1;1;
4281,并没有描述的那么好，第一次用了两袋，泡了两个小时，没见效果，就又泡了两个小时，还是没有明显的效果。洗衣机三年都没清洗过，而桶里的水几乎没怎么变浑浊。难不成这东西还有净水功能？,效果;NULL;描述;,没有明显;没浑浊;好;,0;1;1;
4282,泡的茶香气四溢，有桃子味道,,,
4283,第一次试用高夫的产品，感觉很满意：清淡的香味比较喜欢，洗后脸比较清爽、水清洁后没有油腻感。,NULL;洗;感觉;香味;,清淡;清爽;满意;喜欢;,1;1;1;1;
4284,棒身是塑料的 易折断 抠耳朵使不上力 不喜欢。,塑料;NULL;NULL;,棒;不喜欢;易折断;,1;-1;-1;
4285,买来3天就坏了，换货速度慢的令人发指,换货速度;NULL;NULL;,慢;坏;令人发指;,-1;-1;-1;
4286,。？？？？？？？？？？？？？？,,,
4287,我感觉它的辐射程度没有那么远,,,
4288,昨天价格是268，今天就变成189了？还以为买便宜了，谁知。。。而且今天到货后是半瓶啊连密封条都没有，不知道是故意装不满，还是半路洒了，还是退货还是怎样？亏我们还这么相信亚马逊，贵一点也买自营产品，却是这样。。。。。,NULL;亚马逊;NULL;自营;,不满;亏;便宜;贵;,-1;-1;1;-1;
4289,第一使用感觉很好，有淡淡的香味，以前用的枕头比较薄，刚用会感觉比较高，但睡上一两天就很习惯了！,感觉;感觉;香味;枕头;,高;很好;淡淡的;薄;,1;1;1;0;
4290,很好的不错下回我还会购买,NULL;购买;,很好;不错;,1;1;
4291,发来个开过封的，还没有数据线，已申请退货,,,
4292,货都没有收到、为什么让我评价,,,
4293,有磨损，好像是退换货,,,
4294,客服服务太差了，还给我填错单号，快递也太慢，等了半个月,客服服务;快递;NULL;,太差;慢;错;,-1;-1;-1;
4295,太贵了,NULL;,太贵;,-1;
4296,不错的产品，看用着过程中体验吧,产品;,不错;,1;
4297,手感不错，滚轮旁边的3个键的功能设计的不错很适合打设计类游戏。但是两个侧键按起没反应，难道是坏的？这鼠标在我的Win7 64位下装不起驱动。,手感;NULL;键;设计;侧键;,不错;坏;不错;适合;没反应;,1;-1;1;1;-1;
4298,什么呀刚收到就是坏的耽误半个月不过结果还可以接受,NULL;结果;,坏;还可以;,-1;1;
4299,除了尾巴上有一点秃，还有附送的包装袋不是jellycat的，而是写着爱贝汇的袋子，有点无语。,NULL;,无语;,-1;
4300,宝贝是不错的，已经用上了，但是不明白为什么会拆开分成2个包裹，即使是拆开发货，发票为什么要分开开呢？而且发票也没按照我的要求来开。三件东西分成3张发票，每张发票都是明细。收到货了才发现这些问题。想找售后，或者重开发票也不知该怎么办？,宝贝;NULL;,不错;重;,1;-1;
4301,感觉不错，要带回家给老公穿了才知道好不好,感觉;,不错;,1;
4302,声音不清脆，嗡嗡的,声音;,不清脆;,-1;
4303,现在垃圾桶都好贵，质量还不错,质量;垃圾桶;NULL;,不错;好;贵;,1;1;-1;
4304,各方面都很好，唯一一点感觉稍稍短了一点,感觉;各方面;,稍短;很好;,-1;1;
4305,看着质量很好，还送了一个小架子，包装也不错，还没用呢&hellip;希望效果好&hellip;,包装;质量;效果;,不错;很好;好;,1;1;1;
4306,袜子就不说了，跟着内衣裤一起买的，算是搭顺风车,,,
4307,一般般吧，和之前用的不怎么一样,NULL;,一般般;,0;
4308,凑单买的，使用方便，。。。。,NULL;,使用方便;,1;
4309,脱毛速度比较慢 两三次脱毛后的效果才比较好，但是很难脱干净 有一点点异味,效果;脱毛速度;NULL;,好;慢;干净;,1;-1;1;
4310,轻便，小巧，即插即有，物流也超快，,NULL;物流;NULL;,轻便;超快;小巧;,1;1;1;
4311,因为新买的HARMAN KARDON ESQUIRE2随机不带保护套，因此同时选了这个套子，ESQUIRE2 正好可以放入，及其完美！,NULL;NULL;NULL;,可以;正好;完美;,1;1;1;
4312,不错，是未激活版，一直想更新，如愿以偿。发货速度快，值得信赖。,NULL;NULL;NULL;发货速度;,不错;信赖;值得;快;,1;1;1;1;
4313,太紧了，不知道怎么用了,,,
4314,不好 一分价钱一分货 也就是个这,NULL;,不好;,-1;
4315,双十一购买，购物时可选择推迟送货，可获十元代金券，于是选择推迟送货。购买后并未受到代金券，联系客服说收到货后可获得代金券。如今收到货已经一周仍没有收到。联系供应商客服，客服态度很好，但说这个事情说要联系京东客服，于是有联系京东客服，京东客服态度不错，但是又说这个事情要我联系供应商客服，于是就这样被踢来踢去，问题也没有解决。。。只是十元代金券，要浪费很多精力还没有得到。。。原本是承诺应该给的！真的很不满意这样的结果。,结果;客服态度;客服态度;NULL;,不满意;不错;很好;没有很多;,-1;1;1;-1;
4316,老牌子不一样就是不一样哦,,,
4317,老品牌的商品了，还是值得信赖的，这是为公司采购的，用来清洗员工工服的，价格也实惠,NULL;NULL;价格;,信赖;值得;实惠;,1;1;1;
4318,送货时间太长了，近一个月才收到货，已从别家买了，结果这个才又到货，造成买家购货重复浪费，先退货费劲勉强留下吧。,退货;买家;送货时间;,费劲;浪费;太长;,-1;-1;-1;
4319,mini大小刚好合适我这种手小的人，触感柔软，已经用了一段时间，皮肤变白变细致了，很满意,大小;触感;手;皮肤;NULL;,刚好;柔软;合适;细致;满意;,1;1;1;1;1;
4320,才使用了2天，清晰度可以，但外壳的质量有点担忧,清晰度;,可以;,1;
4321,捷波朗这么大的品牌做的产品太让人失望了，不能同时连接2台电话，致电官方售后，也解决不了问题。换货后还是不能同时连接2台电话（苹果+诺基亚）,产品;,失望;,-1;
4322,里面就两包纸，没滚刷，叫我怎么用，失望！！！,NULL;,失望;,-1;
4323,质量太差，一次都没用完就碎成零件了,质量;,太差;,-1;
4324,我觉得香味太重，觉得有些像劣质香水的味道，刺鼻，像发胶味道。以前用的都是比较大牌的香香，看好多人推荐也抱着尝试的心态来试一下，结果有些失望。,结果;香味;NULL;NULL;觉得;NULL;,失望;太重;推荐;刺鼻;劣质;看好;,-1;-1;1;-1;-1;1;
4325,宝贝质量很好，颜色很，储物空间特别大,质量;,很好;,1;
4326,膜摸着手感特别不好 特别涩 而且还特别不干净。反正感觉很不好 无法滑动,手感;感觉;NULL;,不好;不好;不干净;,-1;-1;-1;
4327,东西还可以，不知道是不是美国发来的，买了好几件东西，都是美亚商品，分了两个包裹，但是包裹是塑料袋，不是纸箱，很是怀疑是不是美国寄来的，同事也买过几次，都是纸箱寄来的，有点担心！,东西;,还可以;,1;
4328,不错，给老家爸爸使用，物美价廉。,NULL;NULL;,物美价廉;不错;,1;1;
4329,请告诉我这是什么？本人用过无数瓶水份露都不长这样的，明明正品是啫喱状的，这霜状的东西是什么鬼,NULL;,正品;,1;
4330,不错，拿到后感觉很好，应该是正版的吧！还挺便宜......,NULL;NULL;感觉;NULL;,便宜;不错;很好;正版;,1;1;1;1;
4331,包装很好，每天早晚各一次吃着呢！感觉不错滴！ 以后再来买啦！嘿嘿！,感觉;包装;,不错;很好;,1;1;
4332,虽然和图片有些差距   但是还不错    女朋友很喜欢,NULL;NULL;,不错;喜欢;,1;1;
4333,感觉这个质量不是太好啊，冰箱的抽屉塑料的质量真心不敢评价啊，太薄了，和家里面的老款还是有区别的,NULL;,太薄;,0;
4334,价格实惠，性价比高，包装完好，送人首选，大气，赞。,NULL;包装;NULL;价格;性价比;,大气;完好;赞;实惠;高;,1;1;1;1;1;
4335,太红，红了一洗就掉色！,,,
4336,还不错 双十一买的 除了噪音有点大 别的都可以 体积小操作方便,操作;NULL;NULL;,方便;不错;可以;,1;1;1;
4337,垃圾，特别不好用。什么玩意。,NULL;NULL;,不好用;垃圾;,-1;-1;
4338,袜子都没有收到，还评价什么？,,,
4339,牌子还行，但买完就降价100多还送价值198的雨罩好坑，而且不是双向，档位只有2档(别的牌子有3档)，不是4轮是8轮有点重，空间不大，这些都不让人满意！,NULL;价值;NULL;NULL;牌子;,坑;好;不是重;不让满意;还行;,-1;1;1;-1;1;
4340,总体感觉一般，最要命的就是要了发票。结果给我发过来的连一个单据都没。。。更别说发票了。乱来的商家,NULL;感觉;,要命;一般;,-1;0;
4341,商品质量好，价格便宜，下次再来！,NULL;,好;,1;
4342,买的时候觉得能直接接ADSL很好，用了一年，昨天坏了，升级几次都失败。唉，郁闷。,NULL;NULL;NULL;觉得;,失败;郁闷;坏;很好;,-1;-1;-1;1;
4343,买了之后才发现大家的评论都是很一般。 拿到后吓了一跳，问了旁边的日本同事。 他的评价是 不是很好，也不差。。。,评论;NULL;NULL;,一般;不是很好;不差;,0;-1;1;
4344,确认不保温，或者至少12个小时内达不到保温效果。不推荐。,NULL;,不推荐;,-1;
4345,外层塑料包装是打开的，瓶口也没有封起来，还不能自助退货。,,,
4346,不怎么样，质量一般,质量;NULL;,一般;不怎么样;,0;-1;
4347,很小很小的一个，用起来还是比较方便,NULL;用起来;,很小;方便;,1;1;
4348,还算满意吧！物流有点慢哦！但是挺好看的。,NULL;NULL;物流;,挺好;满意;慢;,1;1;-1;
4349,试用了一阵子，还是挺不错，非常好用，老板的服务很好[追评],NULL;服务;NULL;,不错;很好;好用;,1;1;1;
4350,不好   垃圾   充电的时候不稳   而且慢,NULL;NULL;充电;NULL;,不好;慢;不稳;垃圾;,-1;-1;-1;-1;
4351,上当了！褪色严重。?,褪色;,严重;,-1;
4352,垃圾送货过来都断成什么样子，假货，我要得灰色，玛的，给我发的棕色去死吧，我当场仍到垃圾桶里，朋友不要在这家店买东西了！,NULL;送货;,假货;垃圾;,-1;-1;
4353,电视挺好，4k就是清晰，不过有一点要说道说道物流哈，从下单到收货5天的时间，这点太不应该了，时间忒长，希望有所改进！,时间;NULL;电视;,长;清晰;挺好;,1;1;1;
4354,特别难吃！谁买谁上当！,NULL;,难吃;,-1;
4355,好不容易带回家，打开一看，这也太小了吧？,,,
4356,相机很好 就是里面的相册不是kitty 这个不是很喜欢 里面是近拍镜 不是自拍镜啊？,相机;NULL;,很好;不是喜欢;,1;-1;
4357,做工还可以，夜里有了它，睡觉睡得香！,做工;,还可以;,1;
4358,感觉还行！蛮快的！就是每次烧的滴水没有了才会自己熄火,感觉;NULL;,还行;蛮快;,1;1;
4359,很满意，物美价廉！[追评],NULL;NULL;,物美价廉;满意;,1;1;
4360,噗,,,
4361,碟片一般，质量不错怎么好。,质量;NULL;碟片;,不错;好;一般;,1;1;0;
4362,挺好的，满意，客服的态度也好[追评],NULL;态度;NULL;,挺好;也好;满意;,1;1;1;
4363,味道极差，保护的也不好都碎了！,NULL;味道;NULL;,不好;极差;碎;,-1;-1;-1;
4364,充电时有滋滋声,,,
4365,以前买的同一品牌的产品，一点也没有味道。这次购买的这个却味道很大，不知道是不是真的是德国的产品呢？我的经验应该不是德国产！最多一颗星……都有点高！,味道;NULL;,很大;高;,1;1;
4366,不怎么好用,NULL;,不怎么好用;,-1;
4367,用了以后过敏 不知为啥,NULL;,过敏;,-1;
4368,手机很好用，价格又便宜，京东很给力，手机质量扛扛滴。,价格;手机;京东;,便宜;很好;给力;,1;1;1;
4369,有香但不够持久，好像是挺滋润但不够滑。。。。。。。,NULL;NULL;NULL;NULL;,滋润;不够持久;香;不够滑;,1;-1;1;-1;
4370,真不好！很垃圾！别上当啊！<br/>,NULL;NULL;,不好;垃圾;,-1;-1;
4371,太low了，颜色不正，不上色，而且容易掉色，和朋友一人一支，基本上没法用。,NULL;掉色;NULL;颜色;,low;容易;没法用;不正;,-1;1;-1;-1;
4372,太假了没一个不卡从头卡到尾,NULL;NULL;,太假;卡;,-1;-1;
4373,不错，价格好，东西不错，很值得，谢谢东哥哥,东西;NULL;NULL;价格;,不错;不错;值得;好;,1;1;1;1;
4374,耳机非常不错，拿到这个耳机包装就很不一样。打来里面也很不错的包装，使用起来音质非常悦耳，是我喜欢的流行音乐匹配耳机，同时听摇滚的音乐也是非常的爽！好的声音的确需要一副好的耳机转换出来，不错不错！物流也很快，太赞了！,音乐;包装;耳机;NULL;物流;匹配;音质;,爽;不错;不错;不错;很快;喜欢;悦耳;,1;1;1;1;1;1;1;
